gisjoin,year,state,county,total_pop,urban_pop,rural_farm_pop,black_pop,white_pop,black_farm_val,white_farm_val,black_acres,white_acres,black_num_farms,white_num_farms
G4802570,1930,Texas,Kaufman,40905,8795,24632,11511,27610,3927205,23595732,71028,371609,1403,3728
G4802590,1930,Texas,Kendall,4970,0,2978,66,4328,22000,8046335,700,387940,1,690
G4802610,1930,Texas,Kenedy,701,0,271,0,98,0,3335171,0,800120,0,13
G4802630,1930,Texas,Kent,3851,0,2951,40,3595,20150,6307158,585,360634,6,582
G4802650,1930,Texas,Kerr,10151,4546,3058,477,8508,2350,12626070,116,749145,2,589
G4802670,1930,Texas,Kimble,4119,0,2287,10,3790,0,10159804,0,714754,0,454
G4802690,1930,Texas,King,1193,0,961,60,1119,21500,5418426,440,508340,4,155
G4802710,1930,Texas,Kinney,3980,0,767,352,2018,9472,7466991,1184,699758,1,132
G4802730,1930,Texas,Kleberg,12451,6815,5213,554,6567,18265,6997411,307,510531,5,543
G4802750,1930,Texas,Knox,11368,0,7404,318,10148,27060,15507432,463,376674,11,1449
G4802770,1930,Texas,Lamar,48529,15649,27344,9382,39090,2655045,21796342,50002,404646,1099,4925
G4802790,1930,Texas,Lamb,17452,3218,11168,343,16720,85030,24588244,1539,554167,32,2349
G4802810,1930,Texas,Lampasas,8677,2709,4700,269,8164,25600,8918436,737,411661,6,1196
G4802830,1930,Texas,La Salle,8228,3175,3376,76,2651,54050,6777376,1012,331425,5,622
G4802850,1930,Texas,Lavaca,27550,3592,19138,3369,23249,1186427,23778308,30742,516951,439,3752
G4802870,1930,Texas,Lee,13390,0,10516,3876,9045,1356455,6127207,62129,247166,660,1529
G4802890,1930,Texas,Leon,19898,0,15817,8362,10921,2215561,4417020,103154,238355,2028,2291
G4802910,1930,Texas,Liberty,19868,0,7978,5019,14710,745325,3697604,19443,136839,506,1029
G4802930,1930,Texas,Limestone,39497,6579,25793,10933,27576,4813143,22774382,80899,405938,1740,4341
G4802950,1930,Texas,Lipscomb,4512,0,2276,0,4459,0,10444458,0,476187,0,525
G4802970,1930,Texas,Live Oak,8956,0,6510,58,5155,28710,12504292,1530,497168,4,1142
G4802990,1930,Texas,Llano,5538,0,2810,63,5386,6000,9882736,135,556852,2,718
G4803010,1930,Texas,Loving,195,0,15,0,195,0,733300,0,229350,0,8
G4803030,1930,Texas,Lubbock,39104,24396,12552,1677,36409,277390,27236226,2565,505316,35,2460
G4803050,1930,Texas,Lynn,12372,0,9170,222,12027,71540,18672676,1606,472306,26,2112
G4803070,1930,Texas,McCulloch,13883,3983,7809,465,11463,62100,18648538,1445,619904,14,1505
G4803090,1930,Texas,McLennan,98682,55701,30273,18697,75813,5361406,43494856,66882,522128,1422,5219
G4803110,1930,Texas,McMullen,1351,0,905,25,787,10500,5286775,300,568853,1,201
G4803130,1930,Texas,Madison,12227,0,10029,3456,8593,968062,3900430,46458,179921,747,1608
G4803150,1930,Texas,Marion,10371,0,7293,6456,3915,1115469,922820,60221,40281,1085,473
G4803170,1930,Texas,Martin,5785,0,4175,116,5229,690,9689870,23,448837,1,775
G4803190,1930,Texas,Mason,5511,0,3675,57,5054,4525,13133084,108,610680,3,903
G4803210,1930,Texas,Matagorda,17678,4070,7598,4520,11165,980874,11307818,25827,416548,604,1069
G4803230,1930,Texas,Maverick,6120,5059,596,18,1381,0,2389963,0,497046,0,52
G4803250,1930,Texas,Medina,13989,0,8556,264,7548,77450,17363816,1988,682755,25,1565
G4803270,1930,Texas,Menard,4447,0,1928,72,3968,5000,14558560,40,857485,1,400
G4803290,1930,Texas,Midland,8005,5484,1782,259,6622,0,8775786,0,577712,0,361
G4803310,1930,Texas,Milam,37915,4565,26413,8772,23993,3669120,23465910,71863,419989,1307,4162
G4803330,1930,Texas,Mills,8293,0,6190,2,8179,0,8797728,0,426512,0,1484
G4803350,1930,Texas,Mitchell,14183,4671,7304,715,11793,263230,14817516,6738,544291,52,1429
G4803370,1930,Texas,Montague,19159,3131,10564,3,19149,0,11142050,0,507950,0,2360
G4803390,1930,Texas,Montgomery,14588,0,7684,5273,9149,684008,2343007,31164,109264,684,1089
G4803410,1930,Texas,Moore,1555,0,728,0,1469,0,8349167,0,382806,0,174
G4803430,1930,Texas,Morris,10028,0,7539,3722,6305,721957,1910020,34305,75080,633,939
G4803450,1930,Texas,Motley,6812,0,4362,358,6373,52660,11239436,1048,580448,18,892
G4803470,1930,Texas,Nacogdoches,30290,5687,20224,7456,22174,1339508,8181769,50502,284375,995,3491
G4803490,1930,Texas,Navarro,60507,15202,32799,15083,43942,5725335,35829184,85144,491214,1661,4852
G4803510,1930,Texas,Newton,12524,0,5623,5172,7223,434408,1167806,19164,45400,467,635
G4803530,1930,Texas,Nolan,19323,10848,5945,622,17371,38910,13048838,939,420786,8,1146
G4803550,1930,Texas,Nueces,51779,31924,13608,2640,25863,130675,43680324,1445,377460,16,1953
G4803570,1930,Texas,Ochiltree,5224,2824,2167,0,5214,0,16118092,0,472934,0,580
G4803590,1930,Texas,Oldham,1404,0,573,1,1387,0,7500644,0,640987,0,137
G4803610,1930,Texas,Orange,15149,7913,2014,2447,12405,464900,2412615,8825,57842,9,380
G4803630,1930,Texas,Palo Pinto,17576,5986,5634,652,16554,0,9850696,0,629995,0,1269
G4803650,1930,Texas,Panola,24063,0,20337,10269,13749,2469300,5744656,98215,203901,2117,2539
G4803670,1930,Texas,Parker,18759,4912,11328,279,18360,35775,12224114,1031,446747,10,2511
G4803690,1930,Texas,Parmer,5869,0,4183,14,5777,0,14500446,0,414059,0,818
G4803710,1930,Texas,Pecos,7812,2695,1828,31,5337,0,16775436,0,2386064,0,385
G4803730,1930,Texas,Polk,17555,0,10305,5567,11656,1098713,3296211,30692,122323,817,1483
G4803750,1930,Texas,Potter,46080,42015,1463,1702,43341,0,10461170,0,580267,0,322
G4803770,1930,Texas,Presidio,10154,3909,2736,110,3261,1300,5504540,10,957322,1,531
G4803790,1930,Texas,Rains,7114,0,6379,531,6583,175320,3142473,6382,109598,153,1538
G4803810,1930,Texas,Randall,7071,3938,2922,31,6915,0,20681784,0,649527,0,843
G4803830,1930,Texas,Reagan,3028,0,294,64,2863,0,3567020,0,507392,0,73
G4803850,1930,Texas,Real,2197,0,976,1,1960,0,4058896,0,411187,0,253
G4803870,1930,Texas,Red River,30923,2952,24031,7442,23385,2077627,13075240,58040,361362,1297,4032
G4803890,1930,Texas,Reeves,6407,3304,1685,178,3648,73600,4271394,14510,606608,7,320
G4803910,1930,Texas,Refugio,7691,0,3259,849,4512,79474,9630564,1900,372249,35,472
G4803930,1930,Texas,Roberts,1457,0,522,0,1444,0,8613408,0,631728,0,158
G4803950,1930,Texas,Robertson,27240,2956,19216,11416,13572,4365407,7227626,95266,246739,1869,2196
G4803970,1930,Texas,Rockwall,7658,0,4931,1955,5674,612351,7233473,7356,76640,250,781
G4803990,1930,Texas,Runnels,21821,4187,12692,716,19725,178950,28489794,2956,592246,21,2523
G4804010,1930,Texas,Rusk,32484,2932,27651,13944,18528,3856117,8178536,157454,284978,2784,3642
G4804030,1930,Texas,Sabine,11998,0,6705,2670,9297,380980,2287050,13150,77530,288,1170
G4804050,1930,Texas,San Augustine,12471,0,9486,3699,8767,695036,2530845,27400,112215,508,1315
G4804070,1930,Texas,San Jacinto,9711,0,6629,5117,4449,946680,886774,35984,38561,962,553
G4804090,1930,Texas,San Patricio,23836,0,12900,506,10917,66975,26062744,720,367180,18,1608
G4804110,1930,Texas,San Saba,10273,0,6652,167,9604,10200,14564464,143,654744,4,1420
G4804130,1930,Texas,Schleicher,3166,0,1567,36,2346,0,13237906,0,741997,0,300
G4804150,1930,Texas,Scurry,12188,3008,7471,147,11445,17850,15770712,545,524412,2,1562
G4804170,1930,Texas,Shackelford,6695,0,2366,158,6507,2000,9787614,40,521915,1,461
G4804190,1930,Texas,Shelby,28627,2510,21258,7171,21382,1329163,7178894,47644,254232,1196,3712
G4804210,1930,Texas,Sherman,2314,0,1129,0,2289,0,12664294,0,520673,0,298
G4804230,1930,Texas,Smith,53123,17113,31278,19128,33882,4834466,10332480,166337,280643,3120,3787
G4804250,1930,Texas,Somervell,3016,0,2085,0,3013,0,1505690,0,84170,0,456
G4804270,1930,Texas,Starr,11409,0,5317,1,2584,0,2302369,0,245404,0,1349
G4804290,1930,Texas,Stephens,16560,7569,3358,447,15955,1000,7229539,40,487794,1,764
G4804310,1930,Texas,Sterling,1431,0,601,2,1355,0,6781568,0,581184,0,136
G4804330,1930,Texas,Stonewall,5667,0,4449,278,5135,76550,8990928,1786,452991,18,826
G4804350,1930,Texas,Sutton,2807,0,640,45,1711,38400,13519340,1920,867176,1,153
G4804370,1930,Texas,Swisher,7343,0,4113,50,7234,0,19465912,0,535006,0,1021
G4804390,1930,Texas,Tarrant,197553,167108,16121,24660,168278,411095,35900888,5191,429348,106,3260
G4804410,1930,Texas,Taylor,41023,23175,10568,1632,38410,66400,21702524,1335,528516,15,2218
G4804430,1930,Texas,Terrell,2660,0,554,18,1406,0,9411412,0,1459847,0,141
G4804450,1930,Texas,Terry,8883,0,6639,69,8780,12990,11830546,381,458811,10,1448
G4804470,1930,Texas,Throckmorton,5253,0,2905,9,5055,0,9074432,0,464059,0,611
G4804490,1930,Texas,Titus,16003,3541,11093,2700,13104,435313,5104152,15701,177332,315,2172
G4804510,1930,Texas,Tom Green,36033,25308,5750,1760,30548,33375,21077900,525,692369,8,1226
G4804530,1930,Texas,Travis,77777,53120,18538,15832,51688,3099557,22818416,46821,512051,821,2803
G4804550,1930,Texas,Trinity,13637,0,7436,3181,10436,312790,2899960,11763,131527,308,1261
G4804570,1930,Texas,Tyler,11448,0,4994,2960,8417,155475,1767390,6570,73505,129,869
G4804590,1930,Texas,Upshur,22297,0,18518,6933,15364,1383963,5560741,63804,195276,1326,2904
G4804610,1930,Texas,Upton,5968,3446,212,249,5571,0,1786866,0,394337,0,36
G4804630,1930,Texas,Uvalde,12945,5286,3607,222,7693,0,15143834,0,915686,0,761
G4804650,1930,Texas,Val Verde,14924,11693,1546,243,5137,0,19211028,0,1897213,0,250
G4804670,1930,Texas,Van Zandt,32315,0,24647,2404,29708,791425,14569972,22666,419801,377,4824
G4804690,1930,Texas,Victoria,20048,7421,10477,2880,11745,1088408,20697136,24168,771751,259,1883
G4804710,1930,Texas,Walker,18528,5028,9607,8531,9671,1399985,2418707,59569,107046,1266,896
G4804730,1930,Texas,Waller,10014,0,5943,4952,4613,1301487,3850351,35376,160684,735,728
G4804750,1930,Texas,Ward,4599,0,1458,58,3156,10100,5017566,76,521072,5,298
G4804770,1930,Texas,Washington,25394,5974,17988,9893,15234,3492667,13934218,81313,245895,1573,2357
G4804790,1930,Texas,Webb,42128,32618,5306,153,12355,15000,13198412,40,1320472,1,521
G4804810,1930,Texas,Wharton,29681,2691,18817,7903,17530,3627718,20458592,58506,424975,1394,2571
G4804830,1930,Texas,Wheeler,15555,3780,8462,316,15225,28175,14880672,695,471196,12,1614
G4804850,1930,Texas,Wichita,74416,53683,7957,4817,68576,87275,17379444,966,317716,16,1416
G4804870,1930,Texas,Wilbarger,24579,9137,10180,1687,22768,430950,27111776,5692,554570,114,2025
G4804890,1930,Texas,Willacy,10499,0,5831,89,4515,0,10390250,0,259783,0,814
G4804910,1930,Texas,Williamson,44146,11046,24534,7056,32122,2187971,47721120,27344,597948,450,4473
G4804930,1930,Texas,Wilson,17606,0,12507,595,10225,221900,14783598,6518,354940,76,2355
G4804950,1930,Texas,Winkler,6784,3963,0,273,6446,0,965140,0,325622,0,28
G4804970,1930,Texas,Wise,19178,0,11308,166,18295,33540,12213888,606,451755,10,2524
G4804990,1930,Texas,Wood,24183,3304,16254,4017,20001,933427,7029263,32170,244273,533,2992
G4805010,1930,Texas,Yoakum,1263,0,1163,2,1261,0,3878075,0,357544,0,239
G4805030,1930,Texas,Young,20128,9119,6958,324,19581,5000,13590124,50,483754,1,1519
G4805050,1930,Texas,Zapata,2867,0,1522,6,1402,0,1656619,0,288690,0,338
G4805070,1930,Texas,Zavala,10349,6609,2728,19,2669,1200,8622220,100,461481,1,303
G4900010,1930,Utah,Beaver,5136,0,1676,0,5041,18500,3077281,10252,56823,4,391
G4900030,1930,Utah,Box Elder,17810,5093,7916,1,17131,613795,20907232,5123,652772,73,1904
G4900050,1930,Utah,Cache,27424,9979,9777,1,27369,83600,23965460,518,391550,5,2367
G4900070,1930,Utah,Carbon,17798,6791,1433,39,16871,16800,1496730,273,30596,3,282
G4900090,1930,Utah,Daggett,411,0,262,0,411,0,481615,0,24832,0,52
G4900110,1930,Utah,Davis,14021,2571,7717,0,13515,738525,14423618,2609,159748,63,1418
G4900130,1930,Utah,Duchesne,8263,0,5514,0,8028,110310,5137490,3400,170266,39,1011
G4900150,1930,Utah,Emery,7042,0,2163,33,6922,0,3147182,0,115067,0,758
G4900170,1930,Utah,Garfield,4642,0,1080,0,4641,0,2339516,0,111421,0,513
G4900190,1930,Utah,Grand,1813,0,512,24,1672,0,520154,0,33128,0,157
G4900210,1930,Utah,Iron,7227,3615,1722,0,7089,0,5501317,0,354223,0,598
G4900230,1930,Utah,Juab,8605,5614,832,0,8308,20670,4223078,608,158947,8,488
G4900250,1930,Utah,Kane,2235,0,513,0,2231,0,1185025,0,112752,0,200
G4900270,1930,Utah,Millard,9945,0,5262,8,9796,75750,9054328,1492,267174,9,1234
G4900290,1930,Utah,Morgan,2536,0,1246,1,2502,0,2770750,0,126685,0,247
G4900310,1930,Utah,Piute,1956,0,879,0,1925,7300,1595220,366,39766,4,225
G4900330,1930,Utah,Rich,1873,0,1271,0,1865,0,3650229,0,381236,0,273
G4900350,1930,Utah,Salt Lake,194102,148687,13717,740,190075,391625,26658608,726,133856,54,2878
G4900370,1930,Utah,San Juan,3496,0,2031,0,2059,72685,1168792,3685,106792,163,279
G4900390,1930,Utah,Sanpete,16022,0,3092,0,15944,75250,13125540,684,465524,9,1694
G4900410,1930,Utah,Sevier,11199,3067,2399,0,11183,0,8056268,0,121721,0,1038
G4900430,1930,Utah,Summit,9527,4281,2670,12,9399,0,4920298,0,202823,0,509
G4900450,1930,Utah,Tooele,9413,5135,1848,3,9133,0,3279151,0,138134,0,434
G4900470,1930,Utah,Uintah,9035,0,5715,4,8194,283275,5659494,8264,141843,94,982
G4900490,1930,Utah,Utah,49021,31159,12481,9,48807,30000,27009284,112,469373,3,3558
G4900510,1930,Utah,Wasatch,5636,0,1700,0,5614,0,3648367,0,131547,0,450
G4900530,1930,Utah,Washington,7420,0,2564,0,7338,3500,3480004,120,120631,1,655
G4900550,1930,Utah,Wayne,2067,0,795,0,2061,0,1267645,0,36475,0,256
G4900570,1930,Utah,Weber,52172,40272,7880,233,50831,331790,16600124,1167,317997,36,1740
G5000010,1930,Vermont,Addison,17952,0,9319,29,17921,30000,14729774,258,354534,1,2022
G5000030,1930,Vermont,Bennington,21655,7390,4069,60,21594,3300,7951935,110,161863,4,946
G5000050,1930,Vermont,Caledonia,27253,7920,9332,16,27235,400,10203646,60,300867,1,2084
G5000070,1930,Vermont,Chittenden,47471,30097,8927,156,47283,8500,14729210,177,277321,2,1840
G5000090,1930,Vermont,Essex,7067,0,2586,2,7065,0,2962309,0,114744,0,572
G5000110,1930,Vermont,Franklin,29975,8020,11706,49,29923,4000,17048696,10,361099,1,2302
G5000130,1930,Vermont,Grand Isle,3944,0,2331,0,3944,0,4036738,0,45704,0,434
G5000150,1930,Vermont,Lamoille,10947,0,6008,2,10945,0,5994710,0,200032,0,1424
G5000170,1930,Vermont,Orange,16694,0,9332,38,16646,6500,9024120,509,350738,3,2295
G5000190,1930,Vermont,Orleans,23036,5094,10714,4,23031,9500,13638796,265,359296,2,2335
G5000210,1930,Vermont,Rutland,48453,19830,9728,82,48351,9000,14090932,910,381532,3,2148
G5000230,1930,Vermont,Washington,41733,19144,9310,33,41700,6000,10753820,163,303593,1,2177
G5000250,1930,Vermont,Windham,26015,12639,6864,33,25980,2500,8094430,210,281895,1,1664
G5000270,1930,Vermont,Windsor,37416,8632,11672,64,37347,39000,12557430,1140,399067,3,2633
G5100010,1930,Virginia,Accomack,35854,0,14820,13925,21929,5214000,14092810,43581,131951,962,1962
G5100030,1930,Virginia,Albemarle,26981,0,15535,6232,20747,1030177,23112308,16576,329459,465,2062
G5100050,1930,Virginia,Alleghany,20188,6538,3329,2005,18183,28300,3029375,172,78663,5,466
G5100070,1930,Virginia,Amelia,8979,0,7688,4614,4365,1228209,4062016,37713,119543,726,749
G5100090,1930,Virginia,Amherst,19020,0,11079,5721,13021,886055,6312340,28529,167103,632,1512
G5100110,1930,Virginia,Appomattox,8402,0,6762,2296,6106,388100,3001374,18291,137990,320,926
G5100130,1930,Virginia,Arlington,26615,0,351,3337,23269,22000,1345000,18,1487,2,49
G5100150,1930,Virginia,Augusta,38163,6226,16601,3609,34554,352975,27703458,4788,341259,99,2536
G5100170,1930,Virginia,Bath,8137,0,3678,1150,6987,48300,5235530,1222,131206,25,624
G5100190,1930,Virginia,Bedford,29091,3713,20440,6962,22122,1198164,14951412,36538,355141,709,3258
G5100210,1930,Virginia,Bland,6031,0,3968,125,5906,16700,5261065,1094,125062,11,682
G5100230,1930,Virginia,Botetourt,15457,0,7879,2212,13245,140290,10756476,3291,175739,90,1434
G5100250,1930,Virginia,Brunswick,20486,0,15823,11492,8994,1835393,4243265,83911,166305,1329,1302
G5100270,1930,Virginia,Buchanan,16740,0,13642,133,16607,0,4966604,0,161542,0,2048
G5100290,1930,Virginia,Buckingham,13315,0,9296,5802,7513,851939,4190253,39370,174329,664,1032
G5100310,1930,Virginia,Campbell,22885,0,13269,6650,16230,1024050,7012978,36977,214075,714,1956
G5100330,1930,Virginia,Caroline,15263,0,12061,7730,7494,1645485,5826774,55003,194683,969,1217
G5100350,1930,Virginia,Carroll,22141,951,17177,374,21767,39100,10858600,720,253138,15,3300
G5100360,1930,Virginia,Charles City,4881,0,3148,3757,992,540770,1964985,14306,52509,386,171
G5100370,1930,Virginia,Charlotte,16061,0,12570,6742,9319,1277668,5654030,46177,187071,841,1508
G5100410,1930,Virginia,Chesterfield,26049,0,7088,7107,18942,597175,8074745,9753,109548,235,1054
G5100430,1930,Virginia,Clarke,7167,0,4344,1531,5636,226960,10636206,3018,97171,26,513
G5100450,1930,Virginia,Craig,3562,0,2493,15,3547,6500,2998005,289,78972,3,556
G5100470,1930,Virginia,Culpeper,13306,0,7401,4317,8989,714290,9313704,17462,171312,286,968
G5100490,1930,Virginia,Cumberland,7535,0,5861,4357,3178,708040,2183560,33140,87801,553,481
G5100510,1930,Virginia,Dickenson,16163,0,9678,302,15861,0,4002870,0,93047,0,1558
G5100530,1930,Virginia,Dinwiddie,18492,0,11580,11192,7300,1381040,4290465,63054,148428,933,919
G5100550,1930,Virginia,Elizabeth City,19835,2956,1150,5311,14523,154765,1816270,1236,11418,56,210
G5100570,1930,Virginia,Essex,6976,0,6011,3816,3149,1065090,2958970,31074,93486,634,547
G5100590,1930,Virginia,Fairfax,25264,0,6981,4803,20451,361880,16535948,2363,121263,85,1159
G5100610,1930,Virginia,Fauquier,21071,0,12473,6272,14797,980616,24337450,19886,325055,310,1477
G5100630,1930,Virginia,Floyd,11698,0,10747,515,11183,132546,8192117,3835,224646,74,2170
G5100650,1930,Virginia,Fluvanna,7466,0,5660,2951,4515,482651,3149480,14089,113057,353,756
G5100670,1930,Virginia,Franklin,24337,0,20102,3770,20567,830760,9916622,38190,344827,536,3216
G5100690,1930,Virginia,Frederick,13167,0,8864,458,12709,191900,15927828,1972,221954,21,1715
G5100710,1930,Virginia,Giles,12804,0,7354,571,12226,41130,7129493,961,138476,29,1261
G5100730,1930,Virginia,Gloucester,11019,0,5921,4349,6670,801730,4007270,12918,70553,514,733
G5100750,1930,Virginia,Goochland,7953,0,5772,4114,3839,549220,3709459,22365,91117,493,561
G5100770,1930,Virginia,Grayson,20017,1593,13129,695,19322,191390,12406558,2092,238153,78,2479
G5100790,1930,Virginia,Greene,5980,0,4550,994,4986,173100,2657500,3098,77364,107,717
G5100810,1930,Virginia,Greensville,13388,0,8565,8129,5259,1292010,1970050,50505,61221,788,497
G5100830,1930,Virginia,Halifax,41283,4841,30890,18881,22393,3448798,11335620,127484,338941,2382,3599
G5100850,1930,Virginia,Hanover,17009,0,11165,6228,10781,1027030,7082630,28681,166902,559,1395
G5100870,1930,Virginia,Henrico,30310,0,6834,6506,23801,414195,10840946,4878,74149,168,864
G5100890,1930,Virginia,Henry,20088,0,11073,6167,13921,696685,3823125,28309,132821,469,1370
G5100910,1930,Virginia,Highland,4525,0,3561,153,4372,25800,6177025,1715,167254,11,647
G5100930,1930,Virginia,Isle Of Wight,13409,0,7019,6923,6486,900083,3573131,27857,97056,469,869
G5100950,1930,Virginia,James City,3879,0,2302,2042,1837,336500,2572383,5762,44676,182,233
G5100970,1930,Virginia,King And Queen,7618,0,7043,4156,3443,801279,2469525,30307,87867,610,669
G5100990,1930,Virginia,King George,5297,0,4144,1878,3419,482948,3213182,12731,74261,260,584
G5101010,1930,Virginia,King William,7929,0,4512,3805,3918,597625,2671610,21538,78523,441,414
G5101030,1930,Virginia,Lancaster,8896,0,4311,3970,4926,418355,1820480,9069,33619,415,483
G5101050,1930,Virginia,Lee,30419,0,14813,533,29883,83125,9269112,1262,183075,29,2410
G5101070,1930,Virginia,Loudoun,19852,0,10223,4347,15502,401345,24188784,6017,277520,77,1568
G5101090,1930,Virginia,Louisa,14309,0,9466,5841,8468,1042839,5017710,39442,160074,740,1123
G5101110,1930,Virginia,Lunenburg,14058,0,10470,6223,7835,1244230,4037626,48993,141350,843,1103
G5101130,1930,Virginia,Madison,8952,0,6982,2415,6530,488034,6352605,12584,146661,276,1011
G5101150,1930,Virginia,Mathews,7884,0,5640,1993,5890,281330,4836108,2438,29530,215,1101
G5101170,1930,Virginia,Mecklenburg,32622,0,25459,17187,15430,3816961,9039330,110562,226462,2276,2262
G5101190,1930,Virginia,Middlesex,7273,0,5303,3360,3913,637390,2991997,11978,44205,485,557
G5101210,1930,Virginia,Montgomery,19605,0,8114,1965,17640,237900,11241392,3469,170560,98,1611
G5101230,1930,Virginia,Nansemond,22530,0,12407,15203,7327,1865160,6324958,40117,111965,918,1236
G5101250,1930,Virginia,Nelson,16345,0,11511,4561,11784,710077,7054567,17669,183249,406,1317
G5101270,1930,Virginia,New Kent,4300,0,2234,2529,1760,252650,1547475,8812,44350,152,262
G5101290,1930,Virginia,Norfolk,30082,0,7838,13307,16767,674680,7217983,11776,67632,302,742
G5101310,1930,Virginia,Northampton,18565,2527,7781,9930,8632,2075320,10747486,13342,64275,392,713
G5101330,1930,Virginia,Northumberland,11081,0,6947,4648,6433,752861,3506988,16590,67603,509,863
G5101350,1930,Virginia,Nottoway,14866,0,7566,6659,8207,989310,3603800,30619,99611,711,712
